#ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS	STD
5103	2007	2006	2207	1	201	3	95	1.40
5104	2004	2005	2205	-1	200	2	95	1.40
5105	2005	2005	2207	0	202	2	95	1.40
5106	2001	2001	2203	0	202	2	95	1.41
5107	2007	2006	2209	1	203	3	95	1.41
5108	2005	2005	2207	0	202	2	95	1.41
5109	2005	2005	2207	0	202	2	95	1.41
5110	2005	2005	2205	0	200	2	95	1.41
5111	2006	2005	2208	1	203	3	95	1.40
5112	2004	2004	2204	0	200	2	95	1.40
5113	2005	2004	2202	1	198	2	95	1.40
5114	2005	2005	2205	0	200	2	95	1.40
5115	2005	2005	2207	0	202	2	95	1.40
5116	2005	2005	2206	0	201	3	95	1.40
5117	2001	2001	2203	0	202	2	95	1.41
5118	2005	2005	2205	0	200	2	95	1.40
5119	2005	2005	2205	0	200	2	95	1.40
5120	2007	2006	2209	1	203	3	95	1.40
5121	2005	2005	2207	0	202	2	95	1.40
5122	2001	2001	2203	0	202	2	95	1.41
5123	2005	2005	2207	0	202	2	95	1.41
5124	2007	2006	2209	1	203	3	95	1.41
5125	2005	2005	2207	0	202	2	95	1.41
5126	2005	2005	2207	0	202	2	95	1.41
5127	2004	2004	2206	0	202	2	95	1.40
5128	2006	2005	2206	1	201	3	95	1.40
5129	2005	2005	2207	0	202	2	95	1.40
5130	2005	2005	2205	0	200	2	95	1.40
5131	2005	2005	2205	0	200	2	95	1.40
5132	2007	2006	2209	1	203	3	95	1.40
5133	2001	2001	2203	0	202	2	95	1.41
5134	2005	2005	2207	0	202	2	95	1.41
5135	2005	2005	2205	0	200	2	95	1.40
5136	2007	2006	2209	1	203	3	95	1.40
5137	2005	2005	2207	0	202	2	95	1.40
5138	2001	2001	2203	0	202	2	95	1.41
5139	2005	2005	2207	0	202	2	95	1.41
5140	2005	2005	2207	0	202	2	95	1.41
5141	2007	2006	2209	1	203	3	95	1.41
5142	2005	2005	2205	0	200	2	95	1.41
5143	2004	2004	2204	0	200	2	95	1.41
5144	2003	2003	2205	0	202	2	95	1.41
5145	2007	2006	2207	1	201	3	95	1.41
5146	2005	2005	2205	0	200	2	95	1.40
5147	2005	2004	2204	1	200	2	95	1.40
5148	2005	2004	2206	1	202	2	95	1.40
5149	2003	2003	2202	0	199	3	95	1.40
5150	2005	2005	2205	0	200	2	95	1.40
5151	2005	2005	2207	0	202	2	95	1.40
5152	2005	2005	2205	0	200	2	95	1.40
5153	2007	2006	2209	1	203	3	95	1.40
5154	2001	2001	2203	0	202	2	95	1.41
5155	2005	2005	2207	0	202	2	95	1.41
5156	2005	2005	2207	0	202	2	95	1.40
5157	2007	2006	2209	1	203	3	95	1.40
5158	2005	2005	2205	0	200	2	95	1.40
5159	2004	2004	2204	0	200	2	95	1.40
5160	2003	2003	2205	0	202	2	95	1.40
5161	2005	2005	2209	0	204	2	95	1.40
5162	2005	2005	2205	0	200	2	95	1.40
5163	2005	2005	2207	0	202	2	95	1.40
5164	2005	2005	2207	0	202	2	95	1.40
5165	2001	2001	2203	0	202	2	95	1.40
5166	2007	2006	2209	1	203	3	95	1.40
5167	2005	2005	2207	0	202	2	95	1.40
5168	2005	2005	2207	0	202	2	95	1.40
5169	2005	2005	2207	0	202	2	95	1.40
5170	2003	2002	2205	1	203	3	95	1.40
5171	2005	2005	2207	0	202	2	95	1.40
5172	2005	2005	2207	0	202	2	95	1.40
5173	2005	2005	2207	0	202	2	95	1.40
5174	2007	2006	2207	1	201	3	95	1.40
5175	2004	2004	2206	0	202	2	95	1.40
5176	2004	2004	2204	0	200	2	95	1.40
5177	2005	2005	2205	0	200	2	95	1.40
5178	2007	2006	2209	1	203	3	95	1.40
5179	2005	2005	2207	0	202	2	95	1.40
5180	2005	2005	2203	0	198	2	95	1.40
5181	2000	2000	2200	0	200	2	95	1.41
5182	2007	2005	2208	2	203	3	95	1.41
5183	2005	2005	2205	0	200	2	95	1.41
5184	2005	2005	2207	0	202	2	95	1.40
5185	2005	2005	2205	0	200	2	95	1.40
5186	2001	2001	2201	0	200	2	95	1.41
5187	2005	2005	2205	0	200	2	95	1.41
5188	2005	2005	2207	0	202	2	95	1.41
5189	2005	2005	2207	0	202	2	95	1.41
5190	2005	2005	2207	0	202	2	95	1.41
5191	2006	2005	2208	1	203	3	95	1.40
5192	2004	2004	2206	0	202	2	95	1.40
5193	2005	2005	2205	0	200	2	95	1.40
5194	2005	2005	2205	0	200	2	95	1.40
5195	2007	2006	2207	1	201	3	95	1.40
5196	2005	2005	2205	0	200	2	95	1.40
5197	2001	2001	2201	0	200	2	95	1.41
5198	2005	2005	2205	0	200	2	95	1.41
5199	2007	2006	2209	1	203	3	95	1.41
5200	2005	2005	2207	0	202	2	95	1.40
5201	2005	2004	2204	1	200	2	95	1.40
5202	2001	2001	2203	0	202	2	95	1.41
5203	2007	2006	2209	1	203	3	95	1.41
5204	2005	2005	2207	0	202	2	95	1.41
5205	2005	2005	2205	0	200	2	95	1.41
5206	2005	2005	2207	0	202	2	95	1.41
5207	2005	2004	2205	1	201	3	95	1.41
5208	2005	2005	2205	0	200	2	95	1.40
5209	2005	2005	2207	0	202	2	95	1.40
5210	2005	2005	2205	0	200	2	95	1.40
5211	2007	2006	2207	1	201	3	95	1.40
5212	2005	2005	2205	0	200	2	95	1.40
5213	2002	2001	2203	1	202	2	95	1.41
5214	2005	2005	2207	0	202	2	95	1.41
5215	2005	2005	2207	0	202	2	95	1.41
5216	2005	2005	2206	0	201	3	95	1.40
5217	2005	2005	2207	0	202	2	95	1.40
5218	2001	2001	2203	0	202	2	95	1.41
5219	2005	2005	2207	0	202	2	95	1.41
5220	2006	2006	2207	0	201	3	95	1.41
5221	2004	2005	2205	-1	200	2	95	1.41
5222	2005	2005	2207	0	202	2	95	1.41
5223	2003	2002	2204	1	202	2	95	1.41
5224	2007	2006	2209	1	203	3	95	1.41
5225	2289	2015	2491	274	476	4	96	1.41
5226	2527	2078	2737	449	659	4	96	1.74
5227	2056	2004	2257	52	253	4	96	1.74
5228	2001	2001	2201	0	200	2	95	1.74
5229	2005	2005	2207	0	202	2	95	1.74
5230	2005	2005	2205	0	200	2	95	1.74
5231	2005	2005	2207	0	202	2	95	1.74
5232	2007	2006	2209	1	203	3	95	1.74
5233	2003	2003	2205	0	202	2	95	1.74
5234	2005	2005	2207	0	202	2	95	1.74
5235	2005	2005	2205	0	200	2	95	1.74
5236	2007	2006	2207	1	201	3	95	1.74
5237	2005	2005	2207	0	202	2	95	1.74
5238	2005	2005	2207	0	202	2	95	1.74
5239	2002	2002	2204	0	202	2	95	1.74
5240	2007	2006	2209	1	203	3	95	1.74
5241	2005	2005	2207	0	202	2	95	1.74
5242	2005	2005	2205	0	200	2	95	1.74
5243	2005	2005	2205	0	200	2	95	1.74
5244	2003	2002	2203	1	201	3	95	1.74
5245	2005	2005	2205	0	200	2	95	1.74
5246	2005	2005	2205	0	200	2	95	1.74
5247	2005	2005	2205	0	200	2	95	1.74
5248	2007	2006	2207	1	201	3	95	1.74
5249	2003	2003	2203	0	200	2	95	1.74
5250	2005	2005	2205	0	200	2	95	1.74
5251	2005	2005	2205	0	200	2	95	1.74
5252	2005	2005	2205	0	200	2	95	1.74
5253	2005	2005	2205	0	200	2	95	1.74
5254	2005	2005	2207	0	202	2	95	1.74
5255	2002	2002	2202	0	200	2	95	1.74
5256	2005	2004	2206	1	202	2	95	1.74
5257	2007	2005	2208	2	203	3	95	1.74
5258	2005	2005	2207	0	202	2	95	1.74
5259	2005	2005	2207	0	202	2	95	1.74
5260	2002	2001	2199	1	198	2	95	1.74
5261	2007	2005	2208	2	203	3	95	1.74
5262	2005	2004	2204	1	200	2	95	1.74
5263	2005	2005	2207	0	202	2	95	1.74
5264	2004	2005	2205	-1	200	2	95	1.74
5265	2004	2003	2204	1	201	3	95	1.74
5266	2005	2005	2205	0	200	2	95	1.74
5267	2005	2005	2205	0	200	2	95	1.74
5268	2005	2005	2205	0	200	2	95	1.74
5269	2006	2006	2207	0	201	3	95	1.74
5270	2005	2004	2206	1	202	2	95	1.74
5271	2001	2002	2202	-1	200	2	95	1.74
5272	2005	2004	2206	1	202	2	95	1.74
5273	2007	2005	2206	2	201	3	95	1.74
5274	2004	2005	2205	-1	200	2	95	1.74
5275	2005	2005	2207	0	202	2	95	1.74
5276	2001	2001	2203	0	202	2	95	1.74
5277	2005	2005	2207	0	202	2	95	1.74
5278	2005	2005	2207	0	202	2	95	1.74
5279	2005	2005	2205	0	200	2	95	1.74
5280	2005	2005	2207	0	202	2	95	1.74
5281	2002	2002	2204	0	202	2	95	1.74
5282	2007	2006	2207	1	201	3	95	1.74
5283	2005	2005	2207	0	202	2	95	1.74
5284	2005	2005	2207	0	202	2	95	1.74
5285	2005	2005	2203	0	198	2	95	1.74
5286	2007	2006	2209	1	203	3	95	1.74
5287	2002	2002	2202	0	200	2	95	1.74
5288	2005	2005	2205	0	200	2	95	1.74
5289	2005	2005	2205	0	200	2	95	1.74
5290	2007	2006	2207	1	201	3	95	1.74
5291	2005	2005	2205	0	200	2	95	1.74
5292	2001	2001	2203	0	202	2	95	1.74
5293	2005	2005	2207	0	202	2	95	1.74
5294	2007	2006	2209	1	203	3	95	1.74
5295	2005	2005	2207	0	202	2	95	1.74
5296	2005	2005	2207	0	202	2	95	1.74
5297	2002	2002	2204	0	202	2	95	1.74
5298	2007	2006	2209	1	203	3	95	1.74
5299	2005	2005	2207	0	202	2	95	1.74
5300	2005	2005	2207	0	202	2	95	1.74
5301	2005	2005	2207	0	202	2	95	1.74
5302	2005	2005	2205	0	200	2	95	1.73
5303	2002	2002	2204	0	202	2	95	1.74
5304	2005	2005	2207	0	202	2	95	1.74
5305	2005	2005	2205	0	200	2	95	1.73
5306	2005	2005	2207	0	202	2	95	1.73
5307	2007	2006	2209	1	203	3	95	1.73
5308	2001	2001	2203	0	202	2	95	1.74
5309	2005	2005	2207	0	202	2	95	1.74
5310	2005	2005	2205	0	200	2	95	1.73
5311	2007	2006	2207	1	201	3	95	1.73
5312	2005	2005	2206	0	201	2	95	1.73
5313	2002	2001	2203	1	202	2	95	1.74
5314	2005	2005	2205	0	200	2	95	1.74
5315	2007	2006	2207	1	201	3	95	1.73
5316	2005	2005	2205	0	200	2	95	1.73
5317	2005	2005	2205	0	200	2	95	1.73
5318	2005	2005	2205	0	200	2	95	1.73
5319	2005	2004	2205	1	201	3	95	1.73
5320	2005	2005	2205	0	200	2	95	1.73
5321	2005	2005	2207	0	202	2	95	1.73
5322	2005	2005	2207	0	202	2	95	1.73
5323	2007	2006	2207	1	201	3	95	1.73
5324	2001	2001	2203	0	202	2	95	1.73
5325	2006	2005	2203	1	198	2	95	1.73
5326	2005	2005	2207	0	202	2	95	1.73
5327	2005	2005	2207	0	202	2	95	1.73
5328	2007	2006	2208	1	202	3	95	1.73
5329	2002	2002	2202	0	200	2	95	1.73
5330	2005	2005	2205	0	200	2	95	1.73
5331	2005	2005	2207	0	202	2	95	1.73
5332	2007	2006	2207	1	201	3	95	1.73
5333	2005	2005	2207	0	202	2	95	1.73
5334	2005	2005	2205	0	200	2	95	1.73
5335	2003	2003	2205	0	202	2	95	1.73
5336	2007	2006	2209	1	203	3	95	1.73
5337	2005	2005	2205	0	200	2	95	1.73
5338	2005	2005	2207	0	202	2	95	1.73
5339	2005	2005	2205	0	200	2	95	1.73
5340	2003	2002	2204	1	202	3	95	1.73
5341	2005	2005	2207	0	202	2	95	1.73
5342	2005	2005	2205	0	200	2	95	1.73
5343	2005	2005	2207	0	202	2	95	1.73
5344	2007	2006	2209	1	203	3	95	1.73
5345	2002	2002	2200	0	198	2	95	1.73
5346	2005	2005	2207	0	202	2	95	1.73
5347	2005	2005	2207	0	202	2	95	1.73
5348	2004	2005	2205	-1	200	2	95	1.73
5349	2005	2005	2207	0	202	2	95	1.73
5350	2005	2005	2207	0	202	2	95	1.73
5351	2003	2002	2204	1	202	2	95	1.73
5352	2005	2005	2207	0	202	2	95	1.73
5353	2007	2006	2207	1	201	3	95	1.73
5354	2005	2005	2207	0	202	2	95	1.73
5355	2005	2005	2207	0	202	2	95	1.73
5356	2001	2001	2201	0	200	2	95	1.73
5357	2007	2006	2209	1	203	3	95	1.73
5358	2005	2005	2205	0	200	2	95	1.73
5359	2005	2005	2207	0	202	2	95	1.73
5360	2005	2005	2205	0	200	2	95	1.73
5361	2004	2003	2206	1	203	3	95	1.73
5362	2005	2005	2205	0	200	2	95	1.73
5363	2005	2005	2207	0	202	2	95	1.73
5364	2005	2005	2207	0	202	2	95	1.73
5365	2007	2006	2207	1	201	3	95	1.73
5366	2005	2005	2205	0	200	2	95	1.73
5367	2002	2002	2202	0	200	2	95	1.73
5368	2005	2005	2205	0	200	2	95	1.73
5369	2005	2005	2210	0	205	3	95	1.73
5370	2005	2005	2205	0	200	2	95	1.73
5371	2005	2005	2206	0	201	2	95	1.73
5372	2001	2001	2203	0	202	2	95	1.73
5373	2005	2005	2205	0	200	2	95	1.73
5374	2007	2006	2209	1	203	3	95	1.73
5375	2005	2005	2207	0	202	2	95	1.73
5376	2005	2005	2205	0	200	2	95	1.73
5377	2004	2004	2206	0	202	2	95	1.73
5378	2006	2005	2206	1	201	3	95	1.73
5379	2005	2005	2205	0	200	2	95	1.73
5380	2005	2005	2205	0	200	2	95	1.73
5381	2005	2005	2207	0	202	2	95	1.73
5382	2007	2006	2207	1	201	3	95	1.73
5383	2001	2001	2202	0	201	2	95	1.73
5384	2005	2005	2207	0	202	2	95	1.73
5385	2005	2005	2207	0	202	2	95	1.73
5386	2007	2006	2209	1	203	3	95	1.73
5387	2005	2005	2207	0	202	2	95	1.73
5388	2001	2001	2203	0	202	2	95	1.73
5389	2005	2005	2207	0	202	2	95	1.73
5390	2007	2006	2209	1	203	3	95	1.73
5391	2005	2005	2205	0	200	2	95	1.73
5392	2005	2005	2207	0	202	2	95	1.73
5393	2005	2005	2207	0	202	2	95	1.73
5394	2003	2003	2205	0	202	2	95	1.73
5395	2005	2005	2207	0	202	2	95	1.73
5396	2005	2005	2207	0	202	2	95	1.73
5397	2005	2005	2207	0	202	2	95	1.73
5398	2005	2005	2207	0	202	2	95	1.73
5399	2003	2002	2205	1	203	3	95	1.73
5400	2005	2005	2205	0	200	2	95	1.73
5401	2005	2005	2207	0	202	2	95	1.73
5402	2005	2005	2207	0	202	2	95	1.73
5403	2007	2006	2209	1	203	3	95	1.73
5404	2003	2003	2203	0	200	2	95	1.73
5405	2005	2005	2207	0	202	2	95	1.73
5406	2005	2005	2207	0	202	2	95	1.73
5407	2007	2006	2207	1	201	3	95	1.73
5408	2005	2005	2207	0	202	2	95	1.73
5409	2005	2005	2205	0	200	2	95	1.73
5410	2001	2001	2203	0	202	2	95	1.73
5411	2007	2006	2209	1	203	3	95	1.73
5412	2005	2004	2204	1	200	2	95	1.73
5413	2005	2005	2207	0	202	2	95	1.73
5414	2005	2004	2206	1	202	2	95	1.73
5415	2003	2002	2205	1	203	3	95	1.73
5416	2005	2005	2207	0	202	2	95	1.73
5417	2005	2005	2206	0	201	2	95	1.73
5418	2005	2005	2207	0	202	2	95	1.73
5419	2005	2005	2205	0	200	2	95	1.73
5420	2004	2004	2206	0	202	2	95	1.73
5421	2004	2004	2204	0	200	2	95	1.73
5422	2005	2005	2207	0	202	2	95	1.73
5423	2005	2005	2207	0	202	2	95	1.73
5424	2007	2006	2209	1	203	3	95	1.73
5425	2005	2005	2207	0	202	2	95	1.73
5426	2001	2001	2201	0	200	2	95	1.73
5427	2005	2005	2205	0	200	2	95	1.73
5428	2007	2006	2209	1	203	3	95	1.73
5429	2005	2005	2207	0	202	2	95	1.73
5430	2005	2005	2207	0	202	2	95	1.73
5431	2001	2001	2203	0	202	2	95	1.73
5432	2006	2006	2207	0	201	3	95	1.73
5433	2005	2005	2205	0	200	2	95	1.73
5434	2005	2005	2207	0	202	2	95	1.73
5435	2005	2005	2207	0	202	2	95	1.73
5436	2007	2006	2207	1	201	3	95	1.73
5437	2003	2002	2202	1	200	2	95	1.73
5438	2005	2005	2207	0	202	2	95	1.73
5439	2005	2005	2205	0	200	2	95	1.73
5440	2007	2006	2209	1	203	3	95	1.73
5441	2005	2005	2207	0	202	2	95	1.73
5442	2001	2001	2201	0	200	2	95	1.73
5443	2005	2005	2207	0	202	2	95	1.73
5444	2005	2005	2207	0	202	2	95	1.73
5445	2007	2006	2209	1	203	3	95	1.73
5446	2005	2005	2207	0	202	2	95	1.73
5447	2003	2003	2205	0	202	2	95	1.73
5448	2004	2005	2205	-1	200	2	95	1.73
5449	2007	2006	2209	1	203	3	95	1.73
5450	2005	2005	2207	0	202	2	95	1.73
5451	2005	2005	2205	0	200	2	95	1.73
5452	2005	2005	2207	0	202	2	95	1.73
5453	2003	2002	2205	1	203	3	95	1.73
5454	2005	2005	2207	0	202	2	95	1.73
5455	2005	2005	2207	0	202	2	95	1.73
5456	2005	2005	2205	0	200	2	95	1.73
5457	2007	2006	2209	1	203	3	95	1.73
5458	2001	2001	2203	0	202	2	95	1.73
5459	2005	2005	2207	0	202	2	95	1.73
5460	2005	2005	2207	0	202	2	95	1.73
5461	2007	2006	2209	1	203	3	95	1.73
5462	2005	2005	2207	0	202	2	95	1.73
5463	2003	2003	2205	0	202	2	95	1.73
5464	2004	2004	2206	0	202	2	95	1.73
5465	2007	2006	2207	1	201	3	95	1.73
5466	2005	2005	2207	0	202	2	95	1.73
5467	2005	2006	2204	-1	198	2	95	1.73
5468	2005	2005	2207	0	202	2	95	1.73
5469	2001	2001	2201	0	200	2	95	1.73
5470	2005	2005	2207	0	202	2	95	1.73
5471	2005	2005	2205	0	200	2	95	1.73
5472	2005	2005	2205	0	200	2	95	1.73
5473	2005	2005	2205	0	200	2	95	1.73
5474	2003	2002	2205	1	203	3	95	1.73
5475	2005	2005	2205	0	200	2	95	1.73
5476	2005	2005	2207	0	202	2	95	1.72
5477	2006	2005	2205	1	200	2	95	1.72
5478	2007	2006	2209	1	203	3	95	1.72
5479	2004	2004	2206	0	202	2	95	1.72
5480	2004	2004	2204	0	200	2	95	1.72
5481	2005	2005	2207	0	202	2	95	1.72
5482	2007	2006	2209	1	203	3	95	1.72
5483	2005	2005	2205	0	200	2	95	1.72
5484	2006	2005	2205	1	200	2	95	1.72
5485	2001	2001	2201	0	200	2	95	1.72
5486	2007	2006	2209	1	203	3	95	1.72
5487	2005	2005	2205	0	200	2	95	1.72
5488	2005	2005	2207	0	202	2	95	1.72
5489	2005	2005	2207	0	202	2	95	1.72
5490	2003	2002	2205	1	203	3	95	1.72
5491	2005	2005	2205	0	200	2	95	1.72
5492	2005	2005	2205	0	200	2	95	1.72
5493	2005	2005	2205	0	200	2	95	1.72
5494	2005	2005	2207	0	202	2	95	1.72
5495	2005	2005	2205	0	200	2	95	1.72
5496	2003	2003	2202	0	199	2	95	1.72
5497	2005	2005	2207	0	202	2	95	1.72
5498	2005	2005	2207	0	202	2	95	1.72
5499	2007	2006	2207	1	201	3	95	1.72
5500	2005	2005	2207	0	202	2	95	1.72
5501	2001	2001	2201	0	200	2	95	1.72
5502	2005	2005	2207	0	202	2	95	1.72
5503	2007	2006	2209	1	203	3	95	1.72
5504	2005	2005	2207	0	202	2	95	1.72
5505	2005	2005	2207	0	202	2	95	1.72
5506	2003	2003	2205	0	202	2	95	1.72
5507	2007	2006	2207	1	201	3	95	1.72
5508	2005	2005	2207	0	202	2	95	1.72
5509	2005	2005	2207	0	202	2	95	1.72
5510	2005	2005	2207	0	202	2	95	1.72
5511	2007	2006	2209	1	203	3	95	1.72
5512	2001	2001	2203	0	202	2	95	1.72
5513	2005	2005	2205	0	200	2	95	1.72
5514	2005	2005	2205	0	200	2	95	1.72
5515	2005	2005	2209	0	204	2	95	1.72
5516	2005	2005	2207	0	202	2	95	1.72
5517	2001	2001	2201	0	200	2	95	1.72
5518	2005	2005	2207	0	202	2	95	1.72
5519	2005	2005	2207	0	202	2	95	1.72
5520	2007	2006	2207	1	201	3	95	1.72
5521	2005	2005	2207	0	202	2	95	1.72
5522	2004	2004	2206	0	202	2	95	1.72
5523	2004	2003	2205	1	202	2	95	1.72
5524	2006	2005	2208	1	203	3	95	1.72
5525	2005	2005	2207	0	202	2	95	1.72
5526	2005	2005	2205	0	200	2	95	1.72
5527	2004	2005	2205	-1	200	2	95	1.72
5528	2003	2002	2203	1	201	3	95	1.72
5529	2005	2005	2207	0	202	2	95	1.72
5530	2005	2005	2205	0	200	2	95	1.72
5531	2005	2005	2207	0	202	2	95	1.72
5532	2007	2006	2209	1	203	3	95	1.72
5533	2001	2001	2203	0	202	2	95	1.72
5534	2005	2005	2207	0	202	2	95	1.72
5535	2005	2005	2207	0	202	2	95	1.72
5536	2007	2006	2207	1	201	3	95	1.72
5537	2005	2005	2207	0	202	2	95	1.72
5538	2004	2004	2204	0	200	2	95	1.72
5539	2003	2003	2205	0	202	2	95	1.72
5540	2007	2006	2209	1	203	3	95	1.72
5541	2005	2005	2207	0	202	2	95	1.72
5542	2005	2005	2205	0	200	2	95	1.72
5543	2005	2005	2207	0	202	2	95	1.72
5544	2000	2000	2202	0	202	2	95	1.72
5545	2005	2005	2207	0	202	2	95	1.72
5546	2005	2005	2205	0	200	2	95	1.72
5547	2005	2005	2207	0	202	2	95	1.72
5548	2005	2005	2207	0	202	2	95	1.72
5549	2003	2002	2205	1	203	3	95	1.72
5550	2005	2005	2207	0	202	2	95	1.72
5551	2005	2005	2207	0	202	2	95	1.72
5552	2005	2005	2207	0	202	2	95	1.72
5553	2007	2006	2209	1	203	3	95	1.72
5554	2005	2005	2205	0	200	2	95	1.72
5555	2002	2002	2204	0	202	2	95	1.72
5556	2005	2005	2207	0	202	2	95	1.72
5557	2007	2006	2209	1	203	3	95	1.72
5558	2005	2005	2203	0	198	2	95	1.72
5559	2005	2005	2207	0	202	2	95	1.72
5560	2001	2001	2203	0	202	2	95	1.72
5561	2007	2006	2209	1	203	3	95	1.72
5562	2005	2005	2207	0	202	2	95	1.72
5563	2005	2005	2207	0	202	2	95	1.72
5564	2005	2005	2205	0	200	2	95	1.72
5565	2004	2003	2204	1	201	3	95	1.72
5566	2005	2005	2207	0	202	2	95	1.72
5567	2005	2005	2206	0	201	2	95	1.72
5568	2005	2005	2207	0	202	2	95	1.72
5569	2004	2005	2205	-1	200	2	95	1.72
5570	2005	2005	2207	0	202	2	95	1.72
5571	2001	2001	2203	0	202	2	95	1.72
5572	2005	2005	2207	0	202	2	95	1.72
5573	2005	2005	2207	0	202	2	95	1.72
5574	2007	2006	2209	1	203	3	95	1.72
5575	2005	2005	2207	0	202	2	95	1.72
5576	2001	2001	2203	0	202	2	95	1.72
5577	2005	2005	2207	0	202	2	95	1.72
5578	2007	2006	2209	1	203	3	95	1.72
5579	2005	2005	2207	0	202	2	95	1.72
5580	2005	2004	2206	1	202	2	95	1.72
5581	2003	2003	2205	0	202	2	95	1.72
5582	2007	2006	2209	1	203	3	95	1.72
5583	2005	2005	2207	0	202	2	95	1.72
5584	2005	2005	2207	0	202	2	95	1.72
5585	2005	2005	2207	0	202	2	95	1.72
5586	2007	2006	2207	1	201	3	95	1.72
5587	2001	2001	2203	0	202	2	95	1.72
5588	2005	2005	2207	0	202	2	95	1.72
5589	2005	2005	2205	0	200	2	95	1.72
5590	2005	2005	2210	0	205	3	95	1.72
5591	2006	2006	2208	0	202	2	95	1.72
5592	2001	2001	2199	0	198	2	95	1.72
5593	2005	2005	2207	0	202	2	95	1.72
5594	2005	2005	2205	0	200	2	95	1.72
5595	2007	2006	2207	1	201	3	95	1.72
5596	2005	2005	2205	0	200	2	95	1.72
5597	2005	2005	2203	0	198	2	95	1.72
5598	2003	2003	2203	0	200	2	95	1.72
5599	2007	2006	2209	1	203	3	95	1.72
5600	2005	2005	2207	0	202	2	95	1.72
5601	2005	2005	2207	0	202	2	95	1.72
5602	2005	2005	2207	0	202	2	95	1.72
5603	2003	2002	2205	1	203	3	95	1.72
5604	2005	2005	2207	0	202	2	95	1.72
5605	2005	2005	2207	0	202	2	95	1.72
5606	2005	2005	2207	0	202	2	95	1.72
5607	2007	2006	2207	1	201	3	95	1.72
5608	2001	2001	2203	0	202	2	95	1.72
5609	2005	2005	2207	0	202	2	95	1.72
5610	2005	2004	2204	1	200	2	95	1.72
5611	2007	2006	2209	1	203	3	95	1.72
5612	2005	2005	2207	0	202	2	95	1.72
5613	2004	2004	2206	0	202	2	95	1.72
5614	2003	2003	2201	0	198	2	95	1.72
5615	2005	2005	2209	0	204	2	95	1.72
5616	2005	2005	2207	0	202	2	95	1.72
5617	2005	2005	2207	0	202	2	95	1.72
5618	2005	2005	2207	0	202	2	95	1.72
5619	2001	2001	2203	0	202	2	95	1.72
5620	2007	2006	2209	1	203	3	95	1.72
5621	2005	2005	2207	0	202	2	95	1.72
5622	2005	2005	2207	0	202	2	95	1.72
5623	2005	2005	2207	0	202	2	95	1.72
5624	2004	2003	2204	1	201	3	95	1.72
5625	2005	2005	2207	0	202	2	95	1.72
5626	2005	2005	2205	0	200	2	95	1.72
5627	2005	2005	2205	0	200	2	95	1.72
5628	2007	2006	2209	1	203	3	95	1.72
5629	2005	2005	2205	0	200	2	95	1.72
5630	2002	2002	2204	0	202	2	95	1.72
5631	2005	2005	2207	0	202	2	95	1.72
5632	2007	2006	2209	1	203	3	95	1.72
5633	2005	2005	2205	0	200	2	95	1.72
5634	2005	2005	2207	0	202	2	95	1.72
5635	2001	2001	2203	0	202	2	95	1.72
5636	2007	2006	2209	1	203	3	95	1.72
5637	2005	2005	2207	0	202	2	95	1.72
5638	2005	2005	2207	0	202	2	95	1.72
5639	2005	2005	2207	0	202	2	95	1.72
5640	2002	2002	2204	0	202	2	95	1.72
5641	2005	2005	2207	0	202	2	95	1.72
5642	2005	2005	2207	0	202	2	95	1.72
5643	2005	2005	2207	0	202	2	95	1.72
5644	2005	2005	2207	0	202	2	95	1.72
5645	2007	2006	2209	1	203	3	95	1.72
5646	2001	2002	2202	-1	200	2	95	1.72
5647	2005	2004	2202	1	198	2	95	1.72
5648	2005	2005	2207	0	202	2	95	1.72
5649	2007	2006	2209	1	203	3	95	1.72
5650	2005	2005	2207	0	202	2	95	1.72
5651	2001	2001	2201	0	200	2	95	1.72
5652	2005	2005	2207	0	202	2	95	1.72
5653	2007	2006	2209	1	203	3	95	1.72
5654	2005	2005	2207	0	202	2	95	1.72
5655	2005	2005	2207	0	202	2	95	1.72
5656	2003	2003	2203	0	200	2	95	1.72
5657	2006	2005	2208	1	203	3	95	1.72
5658	2005	2005	2205	0	200	2	95	1.72
5659	2005	2005	2207	0	202	2	95	1.72
5660	2005	2005	2207	0	202	2	95	1.72
5661	2007	2006	2209	1	203	3	95	1.72
5662	2001	2001	2203	0	202	2	95	1.72
5663	2005	2005	2207	0	202	2	95	1.72
5664	2005	2005	2207	0	202	2	95	1.72
5665	2005	2005	2207	0	202	2	95	1.72
5666	2005	2005	2205	0	200	2	95	1.72
5667	2001	2001	2203	0	202	2	95	1.72
5668	2005	2005	2207	0	202	2	95	1.72
5669	2004	2004	2204	0	200	2	95	1.72
5670	2007	2005	2208	2	203	3	95	1.72
5671	2005	2005	2205	0	200	2	95	1.72
5672	2004	2004	2206	0	202	2	95	1.72
5673	2004	2003	2203	1	200	2	95	1.72
5674	2007	2006	2209	1	203	3	95	1.72
5675	2005	2005	2207	0	202	2	95	1.71
5676	2005	2005	2207	0	202	2	95	1.71
5677	2005	2004	2204	1	200	2	95	1.71
5678	2003	2002	2203	1	201	3	95	1.71
5679	2005	2005	2205	0	200	2	95	1.71
5680	2005	2005	2207	0	202	2	95	1.71
5681	2005	2005	2207	0	202	2	95	1.71
5682	2007	2006	2209	1	203	3	95	1.71
